COUNTRY,PRODUCT,TIME,VALUE
CZECH,NAPHTHA,DEC2012,21.8
CZECH,NAPHTHA,JAN2013,24.7
CZECH,NAPHTHA,FEB2013,23.5
CZECH,NAPHTHA,MAR2013,23.3
CZECH,NAPHTHA,APR2013,20.8
CZECH,NAPHTHA,MAY2013,19.8
CZECH,NAPHTHA,JUN2013,20.2
CZECH,NAPHTHA,JUL2013,12.9
CZECH,NAPHTHA,AUG2013,22.4
CZECH,NAPHTHA,SEP2013,13.9
CZECH,NAPHTHA,OCT2013,25
CZECH,NAPHTHA,NOV2013,25.8
CZECH,NAPHTHA,DEC2013,23.5
CZECH,NAPHTHA,JAN2014,28.1
CZECH,NAPHTHA,FEB2014,28.3
CZECH,NAPHTHA,MAR2014,25
CZECH,NAPHTHA,APR2014,27.9
CZECH,NAPHTHA,MAY2014,21
CZECH,NAPHTHA,JUN2014,24.6
CZECH,NAPHTHA,JUL2014,24.1
CZECH,NAPHTHA,AUG2014,25.5
CZECH,NAPHTHA,SEP2014,24.3
CZECH,NAPHTHA,OCT2014,24.1
CZECH,NAPHTHA,NOV2014,25.5
CZECH,NAPHTHA,DEC2014,28.4
CZECH,NAPHTHA,JAN2015,27.8
CZECH,NAPHTHA,FEB2015,28.9
CZECH,NAPHTHA,MAR2015,27.3
CZECH,NAPHTHA,APR2015,26.4
CZECH,NAPHTHA,MAY2015,25.8
CZECH,NAPHTHA,JUN2015,21.4
CZECH,NAPHTHA,JUL2015,19.8
CZECH,NAPHTHA,AUG2015,13.8
CZECH,NAPHTHA,SEP2015,0
CZECH,NAPHTHA,OCT2015,0
CZECH,NAPHTHA,NOV2015,0
CZECH,NAPHTHA,DEC2015,0
CZECH,NAPHTHA,JAN2016,0
CZECH,NAPHTHA,FEB2016,0
CZECH,NAPHTHA,MAR2016,0
CZECH,NAPHTHA,APR2016,0
CZECH,NAPHTHA,MAY2016,0
CZECH,NAPHTHA,JUN2016,0
CZECH,NAPHTHA,JUL2016,0
CZECH,NAPHTHA,AUG2016,0
CZECH,NAPHTHA,SEP2016,0
CZECH,NAPHTHA,OCT2016,10.9
CZECH,NAPHTHA,NOV2016,21.1
CZECH,NAPHTHA,DEC2016,19.8
CZECH,NAPHTHA,JAN2017,23
CZECH,NAPHTHA,FEB2017,16.5
CZECH,NAPHTHA,MAR2017,16.6
CZECH,NAPHTHA,APR2017,25.8
CZECH,NAPHTHA,MAY2017,25.5
CZECH,NAPHTHA,JUN2017,23.1
CZECH,NAPHTHA,JUL2017,19.8
CZECH,NAPHTHA,AUG2017,26.4
CZECH,NAPHTHA,SEP2017,25.8
CZECH,NAPHTHA,OCT2017,26.7
CZECH,NAPHTHA,NOV2017,24.6
CZECH,NAPHTHA,DEC2017,21.3
CZECH,NAPHTHA,JAN2018,25.5
CZECH,NAPHTHA,FEB2018,29.3
CZECH,NAPHTHA,MAR2018,27.5
CZECH,NAPHTHA,APR2018,22.8
CZECH,NAPHTHA,MAY2018,26.4
CZECH,NAPHTHA,JUN2018,25.2
CZECH,NAPHTHA,JUL2018,26.4
CZECH,NAPHTHA,AUG2018,26.1
CZECH,NAPHTHA,SEP2018,3
CZECH,NAPHTHA,OCT2018,26.3
CZECH,NAPHTHA,NOV2018,27.3
CZECH,NAPHTHA,DEC2018,26.2
CZECH,NAPHTHA,JAN2019,28.5
CZECH,NAPHTHA,FEB2019,28.1
CZECH,NAPHTHA,MAR2019,26.1
CZECH,NAPHTHA,APR2019,27.4
CZECH,NAPHTHA,MAY2019,23.2
CZECH,NAPHTHA,JUN2019,29.2
CZECH,NAPHTHA,JUL2019,22.4
CZECH,NAPHTHA,AUG2019,21.7
CZECH,NAPHTHA,SEP2019,14.7
CZECH,NAPHTHA,OCT2019,19.1
CZECH,NAPHTHA,NOV2019,27.1
CZECH,NAPHTHA,DEC2019,26.8
CZECH,NAPHTHA,1Q2007,20.101
CZECH,NAPHTHA,2Q2007,20.376
CZECH,NAPHTHA,3Q2007,15.522
CZECH,NAPHTHA,4Q2007,12.045
CZECH,NAPHTHA,1Q2008,23.544
CZECH,NAPHTHA,2Q2008,21.964
CZECH,NAPHTHA,3Q2008,21.13
CZECH,NAPHTHA,4Q2008,16.04
CZECH,NAPHTHA,1Q2009,20.984
CZECH,NAPHTHA,2Q2009,15.268
CZECH,NAPHTHA,3Q2009,18.782
CZECH,NAPHTHA,4Q2009,20.933
CZECH,NAPHTHA,1Q2010,22.161
CZECH,NAPHTHA,2Q2010,22.132
CZECH,NAPHTHA,3Q2010,21.874
CZECH,NAPHTHA,4Q2010,23.338
CZECH,NAPHTHA,1Q2011,24.222
CZECH,NAPHTHA,2Q2011,23.26
CZECH,NAPHTHA,3Q2011,16.052
CZECH,NAPHTHA,4Q2011,18.86
CZECH,NAPHTHA,1Q2012,22.311
CZECH,NAPHTHA,2Q2012,20.158
CZECH,NAPHTHA,3Q2012,23.782
CZECH,NAPHTHA,4Q2012,23.299
CZECH,NAPHTHA,1Q2013,23.844
CZECH,NAPHTHA,2Q2013,20.262
CZECH,NAPHTHA,3Q2013,16.427
CZECH,NAPHTHA,4Q2013,24.755
CZECH,NAPHTHA,1Q2014,27.094
CZECH,NAPHTHA,2Q2014,24.462
CZECH,NAPHTHA,3Q2014,24.637
CZECH,NAPHTHA,4Q2014,26.005
CZECH,NAPHTHA,1Q2015,27.97
CZECH,NAPHTHA,2Q2015,24.547
CZECH,NAPHTHA,3Q2015,11.322
CZECH,NAPHTHA,4Q2015,0
CZECH,NAPHTHA,1Q2016,0
CZECH,NAPHTHA,2Q2016,0
CZECH,NAPHTHA,3Q2016,0
CZECH,NAPHTHA,4Q2016,17.225
CZECH,NAPHTHA,1Q2017,18.773
CZECH,NAPHTHA,2Q2017,24.808
CZECH,NAPHTHA,3Q2017,23.98
CZECH,NAPHTHA,4Q2017,24.196
CZECH,NAPHTHA,1Q2018,27.371
CZECH,NAPHTHA,2Q2018,24.818
CZECH,NAPHTHA,3Q2018,18.668
CZECH,NAPHTHA,4Q2018,26.592
CZECH,NAPHTHA,1Q2019,27.5
CZECH,NAPHTHA,2Q2019,26.6
CZECH,NAPHTHA,3Q2019,19.7
CZECH,NAPHTHA,4Q2019,24.3
CZECH,NAPHTHA,2007,16.985
CZECH,NAPHTHA,2008,20.658
CZECH,NAPHTHA,2009,18.991
CZECH,NAPHTHA,2010,22.378
CZECH,NAPHTHA,2011,20.571
CZECH,NAPHTHA,2012,22.394
CZECH,NAPHTHA,2013,21.311
CZECH,NAPHTHA,2014,25.544
CZECH,NAPHTHA,2015,15.87
CZECH,NAPHTHA,2016,4.33
CZECH,NAPHTHA,2017,22.957
CZECH,NAPHTHA,2018,24.345
CZECH,NAPHTHA,2019,24.5
CZECH,MOTORGAS,JAN2007,39.3
CZECH,MOTORGAS,FEB2007,44.1
CZECH,MOTORGAS,MAR2007,46.4
CZECH,MOTORGAS,APR2007,50.2
CZECH,MOTORGAS,MAY2007,48.6
CZECH,MOTORGAS,JUN2007,52.2
CZECH,MOTORGAS,JUL2007,53.2
CZECH,MOTORGAS,AUG2007,53.8
CZECH,MOTORGAS,SEP2007,51.3
CZECH,MOTORGAS,OCT2007,49.7
CZECH,MOTORGAS,NOV2007,47.4
CZECH,MOTORGAS,DEC2007,46.4
CZECH,MOTORGAS,JAN2008,43.4
CZECH,MOTORGAS,FEB2008,46.1
CZECH,MOTORGAS,MAR2008,46.6
CZECH,MOTORGAS,APR2008,50.5
CZECH,MOTORGAS,MAY2008,49.4
CZECH,MOTORGAS,JUN2008,50.2
CZECH,MOTORGAS,JUL2008,49.6
CZECH,MOTORGAS,AUG2008,48
CZECH,MOTORGAS,SEP2008,52.4
CZECH,MOTORGAS,OCT2008,47.5
CZECH,MOTORGAS,NOV2008,44
CZECH,MOTORGAS,DEC2008,45.8
CZECH,MOTORGAS,JAN2009,40
CZECH,MOTORGAS,FEB2009,39.5
CZECH,MOTORGAS,MAR2009,43.8
CZECH,MOTORGAS,APR2009,50.4
CZECH,MOTORGAS,MAY2009,48.7
CZECH,MOTORGAS,JUN2009,50.1
CZECH,MOTORGAS,JUL2009,49.3
CZECH,MOTORGAS,AUG2009,51.5
CZECH,MOTORGAS,SEP2009,50.7
CZECH,MOTORGAS,OCT2009,49.5
CZECH,MOTORGAS,NOV2009,43.6
CZECH,MOTORGAS,DEC2009,49.3
CZECH,MOTORGAS,JAN2010,33.1
CZECH,MOTORGAS,FEB2010,40.6
CZECH,MOTORGAS,MAR2010,41
CZECH,MOTORGAS,APR2010,47.2
CZECH,MOTORGAS,MAY2010,46.5
CZECH,MOTORGAS,JUN2010,45.5
CZECH,MOTORGAS,JUL2010,43.5
CZECH,MOTORGAS,AUG2010,45.7
CZECH,MOTORGAS,SEP2010,44.1
CZECH,MOTORGAS,OCT2010,46.5
CZECH,MOTORGAS,NOV2010,43.3
CZECH,MOTORGAS,DEC2010,39.1
CZECH,MOTORGAS,JAN2011,36.5
CZECH,MOTORGAS,FEB2011,35
CZECH,MOTORGAS,MAR2011,36
CZECH,MOTORGAS,APR2011,47
CZECH,MOTORGAS,MAY2011,45.5
CZECH,MOTORGAS,JUN2011,45
CZECH,MOTORGAS,JUL2011,43.3
CZECH,MOTORGAS,AUG2011,44.7
CZECH,MOTORGAS,SEP2011,45.3
CZECH,MOTORGAS,OCT2011,43.6
CZECH,MOTORGAS,NOV2011,38
CZECH,MOTORGAS,DEC2011,37.3
CZECH,MOTORGAS,JAN2012,33.6
CZECH,MOTORGAS,FEB2012,36.8
CZECH,MOTORGAS,MAR2012,32
CZECH,MOTORGAS,APR2012,42.4
CZECH,MOTORGAS,MAY2012,43.5
CZECH,MOTORGAS,JUN2012,42.9
CZECH,MOTORGAS,JUL2012,39.1
CZECH,MOTORGAS,AUG2012,41
CZECH,MOTORGAS,SEP2012,41
CZECH,MOTORGAS,OCT2012,38.5
CZECH,MOTORGAS,NOV2012,38.1
CZECH,MOTORGAS,DEC2012,33.6
CZECH,MOTORGAS,JAN2013,30.7
CZECH,MOTORGAS,FEB2013,36.4
CZECH,MOTORGAS,MAR2013,32.6
CZECH,MOTORGAS,APR2013,36.2
CZECH,MOTORGAS,MAY2013,39.4
CZECH,MOTORGAS,JUN2013,37
CZECH,MOTORGAS,JUL2013,40.2
CZECH,MOTORGAS,AUG2013,36.7
CZECH,MOTORGAS,SEP2013,36.8
CZECH,MOTORGAS,OCT2013,40.5
CZECH,MOTORGAS,NOV2013,36.8
CZECH,MOTORGAS,DEC2013,33.1
CZECH,MOTORGAS,JAN2014,29.6
CZECH,MOTORGAS,FEB2014,32.5
CZECH,MOTORGAS,MAR2014,36.1
CZECH,MOTORGAS,APR2014,35.7
CZECH,MOTORGAS,MAY2014,38
CZECH,MOTORGAS,JUN2014,40.2
CZECH,MOTORGAS,JUL2014,38
CZECH,MOTORGAS,AUG2014,41.6
CZECH,MOTORGAS,SEP2014,37.1
CZECH,MOTORGAS,OCT2014,39.4
CZECH,MOTORGAS,NOV2014,33.7
CZECH,MOTORGAS,DEC2014,34
CZECH,MOTORGAS,JAN2015,31.5
CZECH,MOTORGAS,FEB2015,33.7
CZECH,MOTORGAS,MAR2015,34
CZECH,MOTORGAS,APR2015,37.7
CZECH,MOTORGAS,MAY2015,38.4
CZECH,MOTORGAS,JUN2015,39.4
CZECH,MOTORGAS,JUL2015,38.6
CZECH,MOTORGAS,AUG2015,36.7
CZECH,MOTORGAS,SEP2015,39.9
CZECH,MOTORGAS,OCT2015,37.8
CZECH,MOTORGAS,NOV2015,35.7
CZECH,MOTORGAS,DEC2015,34.3
CZECH,MOTORGAS,JAN2016,31.4
CZECH,MOTORGAS,FEB2016,34.7
CZECH,MOTORGAS,MAR2016,32.7
CZECH,MOTORGAS,APR2016,36.9
CZECH,MOTORGAS,MAY2016,40.1
CZECH,MOTORGAS,JUN2016,39.5
CZECH,MOTORGAS,JUL2016,39.6
CZECH,MOTORGAS,AUG2016,39
CZECH,MOTORGAS,SEP2016,40.6
CZECH,MOTORGAS,OCT2016,38.2
CZECH,MOTORGAS,NOV2016,36.9
CZECH,MOTORGAS,DEC2016,35.5
CZECH,MOTORGAS,JAN2017,30.5
CZECH,MOTORGAS,FEB2017,33.5
CZECH,MOTORGAS,MAR2017,35.2
CZECH,MOTORGAS,APR2017,36.6
CZECH,MOTORGAS,MAY2017,39.5
CZECH,MOTORGAS,JUN2017,39.7
CZECH,MOTORGAS,JUL2017,39
CZECH,MOTORGAS,AUG2017,42.3
CZECH,MOTORGAS,SEP2017,38
CZECH,MOTORGAS,OCT2017,38.7
CZECH,MOTORGAS,NOV2017,38.6
CZECH,MOTORGAS,DEC2017,32.7
CZECH,MOTORGAS,JAN2018,29.2
CZECH,MOTORGAS,FEB2018,34.1
CZECH,MOTORGAS,MAR2018,32.2
CZECH,MOTORGAS,APR2018,36.9
CZECH,MOTORGAS,MAY2018,41.4
CZECH,MOTORGAS,JUN2018,38.6
CZECH,MOTORGAS,JUL2018,38.7
CZECH,MOTORGAS,AUG2018,39
CZECH,MOTORGAS,SEP2018,38.3
CZECH,MOTORGAS,OCT2018,39.4
CZECH,MOTORGAS,NOV2018,35.8
CZECH,MOTORGAS,DEC2018,34.2
CZECH,MOTORGAS,JAN2019,29.9
CZECH,MOTORGAS,FEB2019,33.4
CZECH,MOTORGAS,MAR2019,33.6
CZECH,MOTORGAS,APR2019,37.2
CZECH,MOTORGAS,MAY2019,40.2
CZECH,MOTORGAS,JUN2019,40.1
CZECH,MOTORGAS,JUL2019,39.4
CZECH,MOTORGAS,AUG2019,38.9
CZECH,MOTORGAS,SEP2019,39.2
CZECH,MOTORGAS,OCT2019,39.5
CZECH,MOTORGAS,NOV2019,36.4
CZECH,MOTORGAS,DEC2019,34.1
CZECH,MOTORGAS,1Q2007,43.239
CZECH,MOTORGAS,2Q2007,50.314
CZECH,MOTORGAS,3Q2007,52.783
CZECH,MOTORGAS,4Q2007,47.838
CZECH,MOTORGAS,1Q2008,45.351
CZECH,MOTORGAS,2Q2008,50.026
CZECH,MOTORGAS,3Q2008,49.974
CZECH,MOTORGAS,4Q2008,45.786
CZECH,MOTORGAS,1Q2009,41.153
CZECH,MOTORGAS,2Q2009,49.722
CZECH,MOTORGAS,3Q2009,50.498
CZECH,MOTORGAS,4Q2009,47.509
CZECH,MOTORGAS,1Q2010,38.154
CZECH,MOTORGAS,2Q2010,46.401
CZECH,MOTORGAS,3Q2010,44.437
CZECH,MOTORGAS,4Q2010,42.963
CZECH,MOTORGAS,1Q2011,35.861
CZECH,MOTORGAS,2Q2011,45.83
CZECH,MOTORGAS,3Q2011,44.424
CZECH,MOTORGAS,4Q2011,39.651
CZECH,MOTORGAS,1Q2012,34.075
CZECH,MOTORGAS,2Q2012,42.94
CZECH,MOTORGAS,3Q2012,40.36
CZECH,MOTORGAS,4Q2012,36.718
CZECH,MOTORGAS,1Q2013,33.128
CZECH,MOTORGAS,2Q2013,37.554
CZECH,MOTORGAS,3Q2013,37.912
CZECH,MOTORGAS,4Q2013,36.8
CZECH,MOTORGAS,1Q2014,32.741
CZECH,MOTORGAS,2Q2014,37.967
CZECH,MOTORGAS,3Q2014,38.92
CZECH,MOTORGAS,4Q2014,35.722
CZECH,MOTORGAS,1Q2015,33.046
CZECH,MOTORGAS,2Q2015,38.499
CZECH,MOTORGAS,3Q2015,38.384
CZECH,MOTORGAS,4Q2015,35.936
CZECH,MOTORGAS,1Q2016,32.895
CZECH,MOTORGAS,2Q2016,38.847
CZECH,MOTORGAS,3Q2016,39.724
CZECH,MOTORGAS,4Q2016,36.866
CZECH,MOTORGAS,1Q2017,33.052
CZECH,MOTORGAS,2Q2017,38.61
CZECH,MOTORGAS,3Q2017,39.786
CZECH,MOTORGAS,4Q2017,36.646
CZECH,MOTORGAS,1Q2018,31.758
CZECH,MOTORGAS,2Q2018,38.993
CZECH,MOTORGAS,3Q2018,38.671
CZECH,MOTORGAS,4Q2018,36.474
CZECH,MOTORGAS,1Q2019,32.3
CZECH,MOTORGAS,2Q2019,39.2
CZECH,MOTORGAS,3Q2019,39.2
CZECH,MOTORGAS,4Q2019,36.7
CZECH,MOTORGAS,2007,48.568
CZECH,MOTORGAS,2008,47.785
CZECH,MOTORGAS,2009,47.247
CZECH,MOTORGAS,2010,43.006
CZECH,MOTORGAS,2011,41.46
CZECH,MOTORGAS,2012,38.523
CZECH,MOTORGAS,2013,36.363
CZECH,MOTORGAS,2014,36.353
CZECH,MOTORGAS,2015,36.479
CZECH,MOTORGAS,2016,37.09
CZECH,MOTORGAS,2017,37.041
CZECH,MOTORGAS,2018,36.493
CZECH,MOTORGAS,2019,36.9
CZECH,JETANDKERO,JAN2007,6.3
CZECH,JETANDKERO,FEB2007,6.4
CZECH,JETANDKERO,MAR2007,7
CZECH,JETANDKERO,APR2007,7.2
CZECH,JETANDKERO,MAY2007,8
CZECH,JETANDKERO,JUN2007,8.3
CZECH,JETANDKERO,JUL2007,10.3
CZECH,JETANDKERO,AUG2007,9.8
CZECH,JETANDKERO,SEP2007,8.6
CZECH,JETANDKERO,OCT2007,8.3
CZECH,JETANDKERO,NOV2007,7.2
CZECH,JETANDKERO,DEC2007,9
CZECH,JETANDKERO,JAN2008,7.1
CZECH,JETANDKERO,FEB2008,7.1
CZECH,JETANDKERO,MAR2008,7.6
CZECH,JETANDKERO,APR2008,7.9
CZECH,JETANDKERO,MAY2008,9.2
CZECH,JETANDKERO,JUN2008,10
CZECH,JETANDKERO,JUL2008,9.6
CZECH,JETANDKERO,AUG2008,11.2
CZECH,JETANDKERO,SEP2008,10.5
CZECH,JETANDKERO,OCT2008,8.4
CZECH,JETANDKERO,NOV2008,6.8
CZECH,JETANDKERO,DEC2008,5.8
CZECH,JETANDKERO,JAN2009,5.9
CZECH,JETANDKERO,FEB2009,5.1
CZECH,JETANDKERO,MAR2009,5.6
CZECH,JETANDKERO,APR2009,7.6
CZECH,JETANDKERO,MAY2009,7.6
CZECH,JETANDKERO,JUN2009,11.1
CZECH,JETANDKERO,JUL2009,10.7
CZECH,JETANDKERO,AUG2009,11.5
CZECH,JETANDKERO,SEP2009,8.7
CZECH,JETANDKERO,OCT2009,7.2
CZECH,JETANDKERO,NOV2009,6.6
CZECH,JETANDKERO,DEC2009,5.9
CZECH,JETANDKERO,JAN2010,5.6
CZECH,JETANDKERO,FEB2010,4.8
CZECH,JETANDKERO,MAR2010,5.4
CZECH,JETANDKERO,APR2010,6.3
CZECH,JETANDKERO,MAY2010,7.6
CZECH,JETANDKERO,JUN2010,7.9
CZECH,JETANDKERO,JUL2010,8.6
CZECH,JETANDKERO,AUG2010,8.9
CZECH,JETANDKERO,SEP2010,8.7
CZECH,JETANDKERO,OCT2010,8.1
CZECH,JETANDKERO,NOV2010,6.3
CZECH,JETANDKERO,DEC2010,7.9
CZECH,JETANDKERO,JAN2011,7.8
CZECH,JETANDKERO,FEB2011,6.1
CZECH,JETANDKERO,MAR2011,7
CZECH,JETANDKERO,APR2011,7.8
CZECH,JETANDKERO,MAY2011,7.3
CZECH,JETANDKERO,JUN2011,8.8
CZECH,JETANDKERO,JUL2011,8.3
CZECH,JETANDKERO,AUG2011,9.3
CZECH,JETANDKERO,SEP2011,7.8
CZECH,JETANDKERO,OCT2011,7
CZECH,JETANDKERO,NOV2011,5.7
CZECH,JETANDKERO,DEC2011,6.3
CZECH,JETANDKERO,JAN2012,5.9
CZECH,JETANDKERO,FEB2012,4.7
CZECH,JETANDKERO,MAR2012,5.6
CZECH,JETANDKERO,APR2012,6.9
CZECH,JETANDKERO,MAY2012,6.4
CZECH,JETANDKERO,JUN2012,7.6
CZECH,JETANDKERO,JUL2012,7.6
CZECH,JETANDKERO,AUG2012,8.4
CZECH,JETANDKERO,SEP2012,9.2
CZECH,JETANDKERO,OCT2012,6.9
CZECH,JETANDKERO,NOV2012,4.7
CZECH,JETANDKERO,DEC2012,5.1
CZECH,JETANDKERO,JAN2013,4.4
CZECH,JETANDKERO,FEB2013,4.5
CZECH,JETANDKERO,MAR2013,4.4
CZECH,JETANDKERO,APR2013,5.6
CZECH,JETANDKERO,MAY2013,6.4
CZECH,JETANDKERO,JUN2013,7.7
CZECH,JETANDKERO,JUL2013,8.2
CZECH,JETANDKERO,AUG2013,8.4
CZECH,JETANDKERO,SEP2013,8.4
CZECH,JETANDKERO,OCT2013,7.2
CZECH,JETANDKERO,NOV2013,5.3
CZECH,JETANDKERO,DEC2013,5.4
CZECH,JETANDKERO,JAN2014,4.4
CZECH,JETANDKERO,FEB2014,4.6
CZECH,JETANDKERO,MAR2014,4.9
CZECH,JETANDKERO,APR2014,6.4
CZECH,JETANDKERO,MAY2014,6.5
CZECH,JETANDKERO,JUN2014,8.2
CZECH,JETANDKERO,JUL2014,8.2
CZECH,JETANDKERO,AUG2014,8.5
CZECH,JETANDKERO,SEP2014,9
CZECH,JETANDKERO,OCT2014,6.5
CZECH,JETANDKERO,NOV2014,5.1
CZECH,JETANDKERO,DEC2014,5.7
CZECH,JETANDKERO,JAN2015,4.4
CZECH,JETANDKERO,FEB2015,4
CZECH,JETANDKERO,MAR2015,4.6
CZECH,JETANDKERO,APR2015,5.8
CZECH,JETANDKERO,MAY2015,6.9
CZECH,JETANDKERO,JUN2015,9
CZECH,JETANDKERO,JUL2015,9.7
CZECH,JETANDKERO,AUG2015,9.5
CZECH,JETANDKERO,SEP2015,8.7
CZECH,JETANDKERO,OCT2015,8.2
CZECH,JETANDKERO,NOV2015,6.6
CZECH,JETANDKERO,DEC2015,6.1
CZECH,JETANDKERO,JAN2016,5.6
CZECH,JETANDKERO,FEB2016,5.2
CZECH,JETANDKERO,MAR2016,5.1
CZECH,JETANDKERO,APR2016,6
CZECH,JETANDKERO,MAY2016,7.1
CZECH,JETANDKERO,JUN2016,8.7
CZECH,JETANDKERO,JUL2016,9.9
CZECH,JETANDKERO,AUG2016,10.2
CZECH,JETANDKERO,SEP2016,10
CZECH,JETANDKERO,OCT2016,8.9
CZECH,JETANDKERO,NOV2016,6.3
CZECH,JETANDKERO,DEC2016,6.4
CZECH,JETANDKERO,JAN2017,6.1
CZECH,JETANDKERO,FEB2017,5.4
CZECH,JETANDKERO,MAR2017,6.9
CZECH,JETANDKERO,APR2017,7.9
CZECH,JETANDKERO,MAY2017,8.7
CZECH,JETANDKERO,JUN2017,9.2
CZECH,JETANDKERO,JUL2017,11.2
CZECH,JETANDKERO,AUG2017,11.5
CZECH,JETANDKERO,SEP2017,12.1
CZECH,JETANDKERO,OCT2017,9.9
CZECH,JETANDKERO,NOV2017,7.4
CZECH,JETANDKERO,DEC2017,6.6
CZECH,JETANDKERO,JAN2018,7.4
CZECH,JETANDKERO,FEB2018,5.9
CZECH,JETANDKERO,MAR2018,7.6
CZECH,JETANDKERO,APR2018,7.1
CZECH,JETANDKERO,MAY2018,8.2
CZECH,JETANDKERO,JUN2018,11.6
CZECH,JETANDKERO,JUL2018,12.7
CZECH,JETANDKERO,AUG2018,12.7
CZECH,JETANDKERO,SEP2018,13.2
CZECH,JETANDKERO,OCT2018,10.1
CZECH,JETANDKERO,NOV2018,7.2
CZECH,JETANDKERO,DEC2018,7.8
CZECH,JETANDKERO,JAN2019,6.5
CZECH,JETANDKERO,FEB2019,7
CZECH,JETANDKERO,MAR2019,6.6
CZECH,JETANDKERO,APR2019,8.1
CZECH,JETANDKERO,MAY2019,8.7
CZECH,JETANDKERO,JUN2019,11.5
CZECH,JETANDKERO,JUL2019,12.8
CZECH,JETANDKERO,AUG2019,13.3
CZECH,JETANDKERO,SEP2019,12.8
CZECH,JETANDKERO,OCT2019,10.5
CZECH,JETANDKERO,NOV2019,7.7
CZECH,JETANDKERO,DEC2019,7.7
CZECH,JETANDKERO,1Q2007,6.572
CZECH,JETANDKERO,2Q2007,7.835
CZECH,JETANDKERO,3Q2007,9.577
CZECH,JETANDKERO,4Q2007,8.177
CZECH,JETANDKERO,1Q2008,7.27
CZECH,JETANDKERO,2Q2008,9.035
CZECH,JETANDKERO,3Q2008,10.433
CZECH,JETANDKERO,4Q2008,7.002
CZECH,JETANDKERO,1Q2009,5.548
CZECH,JETANDKERO,2Q2009,8.754
CZECH,JETANDKERO,3Q2009,10.317
CZECH,JETANDKERO,4Q2009,6.566
CZECH,JETANDKERO,1Q2010,5.282
CZECH,JETANDKERO,2Q2010,7.27
CZECH,JETANDKERO,3Q2010,8.734
CZECH,JETANDKERO,4Q2010,7.446
CZECH,JETANDKERO,1Q2011,6.996
CZECH,JETANDKERO,2Q2011,7.959
CZECH,JETANDKERO,3Q2011,8.474
CZECH,JETANDKERO,4Q2011,6.34
CZECH,JETANDKERO,1Q2012,5.415
CZECH,JETANDKERO,2Q2012,6.96
CZECH,JETANDKERO,3Q2012,8.391
CZECH,JETANDKERO,4Q2012,5.576
CZECH,JETANDKERO,1Q2013,4.431
CZECH,JETANDKERO,2Q2013,6.565
CZECH,JETANDKERO,3Q2013,8.333
CZECH,JETANDKERO,4Q2013,5.974
CZECH,JETANDKERO,1Q2014,4.634
CZECH,JETANDKERO,2Q2014,7.027
CZECH,JETANDKERO,3Q2014,8.562
CZECH,JETANDKERO,4Q2014,5.774
CZECH,JETANDKERO,1Q2015,4.344
CZECH,JETANDKERO,2Q2015,7.23
CZECH,JETANDKERO,3Q2015,9.307
CZECH,JETANDKERO,4Q2015,6.971
CZECH,JETANDKERO,1Q2016,5.302
CZECH,JETANDKERO,2Q2016,7.265
CZECH,JETANDKERO,3Q2016,10.034
CZECH,JETANDKERO,4Q2016,7.21
CZECH,JETANDKERO,1Q2017,6.158
CZECH,JETANDKERO,2Q2017,8.601
CZECH,JETANDKERO,3Q2017,11.595
CZECH,JETANDKERO,4Q2017,7.973
CZECH,JETANDKERO,1Q2018,7.002
CZECH,JETANDKERO,2Q2018,8.958
CZECH,JETANDKERO,3Q2018,12.863
CZECH,JETANDKERO,4Q2018,8.379
CZECH,JETANDKERO,1Q2019,6.7
CZECH,JETANDKERO,2Q2019,9.4
CZECH,JETANDKERO,3Q2019,13
CZECH,JETANDKERO,4Q2019,8.6
CZECH,JETANDKERO,2007,8.049
CZECH,JETANDKERO,2008,8.437
CZECH,JETANDKERO,2009,7.806
CZECH,JETANDKERO,2010,7.193
CZECH,JETANDKERO,2011,7.443
CZECH,JETANDKERO,2012,6.588
CZECH,JETANDKERO,2013,6.335
CZECH,JETANDKERO,2014,6.508
CZECH,JETANDKERO,2015,6.977
CZECH,JETANDKERO,2016,7.459
CZECH,JETANDKERO,2017,8.595
CZECH,JETANDKERO,2018,9.314
CZECH,JETANDKERO,2019,9.4
CZECH,GASDIES,JAN2007,67.6
CZECH,GASDIES,FEB2007,78.5
CZECH,GASDIES,MAR2007,85.1
CZECH,GASDIES,APR2007,84.5
CZECH,GASDIES,MAY2007,83
CZECH,GASDIES,JUN2007,85.7
CZECH,GASDIES,JUL2007,89.1
CZECH,GASDIES,AUG2007,97
CZECH,GASDIES,SEP2007,85.3
CZECH,GASDIES,OCT2007,95.3
CZECH,GASDIES,NOV2007,93
CZECH,GASDIES,DEC2007,73.6
CZECH,GASDIES,JAN2008,76.9
CZECH,GASDIES,FEB2008,85.6
CZECH,GASDIES,MAR2008,83.9
CZECH,GASDIES,APR2008,92.4
CZECH,GASDIES,MAY2008,88.2
CZECH,GASDIES,JUN2008,86
CZECH,GASDIES,JUL2008,90.4
CZECH,GASDIES,AUG2008,88.9
CZECH,GASDIES,SEP2008,97.4
CZECH,GASDIES,OCT2008,89.6
CZECH,GASDIES,NOV2008,85.7
CZECH,GASDIES,DEC2008,73.6
CZECH,GASDIES,JAN2009,69.8
CZECH,GASDIES,FEB2009,76.7
CZECH,GASDIES,MAR2009,85.1
CZECH,GASDIES,APR2009,82.5
CZECH,GASDIES,MAY2009,82.2
CZECH,GASDIES,JUN2009,86.2
